Basis,Line,,Product group,Rate,Yield,Uptime
Additional Days,K40,0.84,Roll Sleeve,0.0274047828582919,0.0,0.0
Additional Days,K40,0.84,Shrink Sleeve,3.170841446119841,2.349725959151705,0.0
Additional Days,K40,0.84,Stationery,0.1424693168077249,0.058588627523680215,6.754894907407407
Additional Days,K40,0.84,Tape,0.19795363808242272,0.07317707681363461,1.0240069444444455
Additional Days,K40,0.85,Cards Core,0.6152820127550109,0.45434161544174634,0.0
Additional Days,K40,0.85,Dec. Surfaces/others,40.3185625377385,15.81069054651104,0.0
Additional Days,K40,0.85,Roll Sleeve,0.028165678587847853,0.0,0.0
Additional Days,K40,0.85,Shrink Sleeve,3.31536102605817,2.349725959151705,0.0
Additional Days,K40,0.85,Stationery,0.1461955301688982,0.06025161610889418,6.9535682870370366
Additional Days,K40,0.85,Tape,0.21311125722311353,0.07319890022502862,1.2800086805555557
Additional Days,K40,0.86,Cards Core,0.6367746462271562,0.45434161544174634,0.0008562499999999819
Additional Days,K40,0.86,Dec. Surfaces/others,41.4910065695679,15.81069054651104,0.0
Additional Days,K40,0.86,Roll Sleeve,0.02892414387800829,0.0,0.0
Additional Days,K40,0.86,Shrink Sleeve,3.324952206481754,2.349725959151705,0.00864560185185202
Additional Days,K40,0.86,Stationery,0.1498982369215316,0.06191128784485045,7.152241666666666
Additional Days,K40,0.86,Tape,0.22797664902024395,0.07322072304176497,1.536010416666666
Additional Days,K40,0.87,Cards Core,0.6557719335943615,0.45434161544174634,0.003853124999999994
Additional Days,K40,0.87,Dec. Surfaces/others,43.33109612445685,15.81069054651104,0.0
Additional Days,K40,0.87,Roll Sleeve,0.029680190355103664,0.0,0.0
Additional Days,K40,0.87,Shrink Sleeve,3.34661376496123,2.349725959151705,0.05683194444444468
Additional Days,K40,0.87,Stationery,0.1535776588014086,0.06356765264490316,7.350915046296296
Additional Days,K40,0.87,Tape,0.24255818366898496,0.07324254526386675,1.7920121527777761
Additional Days,K40,0.88,Cards Core,0.6745231335997222,0.45434161544174634,0.006850000000000006
Additional Days,K40,0.88,Dec. Surfaces/others,44.74862635994663,15.81069054651104,0.0
Additional Days,K40,0.88,Roll Sleeve,0.030433829571427096,0.0,0.0
Additional Days,K40,0.88,Shrink Sleeve,3.368706028945624,2.349725959151705,0.19321898148148106
Additional Days,K40,0.88,Stationery,0.15723401476423549,0.06522072038293869,7.5495884259259265
Additional Days,K40,0.88,Tape,0.2568639147270708,0.07326436689135929,2.048013888888891
Additional Days,K40,0.89,Cards Core,0.6930329971277436,0.45434161544174634,0.009846875000000019
Additional Days,K40,0.89,Dec. Surfaces/others,45.47807653361707,15.81069054651104,0.0
Additional Days,K40,0.89,Roll Sleeve,0.031185073005823793,0.0,0.0
Additional Days,K40,0.89,Shrink Sleeve,3.4018273863307655,2.349725959151705,0.43508518518518385
Additional Days,K40,0.89,Stationery,0.16086752102907442,0.06687050089357482,7.748261805555557
Additional Days,K40,0.89,Tape,0.27090159394718216,0.07328618792426655,2.3040156250000012
Additional Days,K40,0.9,Cards Core,0.7113061535527829,0.45434161544174634,0.01284375000000003
Additional Days,K40,0.9,Dec. Surfaces/others,47.38498760698843,15.81069054651104,0.0
Additional Days,K40,0.9,Roll Sleeve,0.03193393206427314,0.0,0.0
Additional Days,K40,0.9,Shrink Sleeve,3.6633426312598125,2.349725959151705,0.46224305555555567
Additional Days,K40,0.9,Stationery,0.16447839112096574,0.0685170039723546,7.946935185185186
Additional Days,K40,0.9,Tape,0.2846786852833134,0.07330800836261275,2.5600173611111114
Additional Days,K40,0.91,Cards Core,0.7229652590544737,0.45434161544174634,0.08415138888888853
Additional Days,K40,0.91,Dec. Surfaces/others,48.87866198133523,15.81069054651104,0.0
Additional Days,K40,0.91,Roll Sleeve,0.032680418080466345,0.0,0.0
Additional Days,K40,0.91,Shrink Sleeve,3.7147767897996253,2.349725959151705,0.5086809027777779
Additional Days,K40,0.91,Stationery,0.16806683591275706,0.07016023937593974,8.145608564814816
Additional Days,K40,0.91,Tape,0.29820237812428907,0.07332982820642253,2.8160190972222217
Additional Days,K40,0.92,Cards Core,0.7287498263690053,0.45434161544174634,0.21755972222222242
Additional Days,K40,0.92,Dec. Surfaces/others,51.287198049987694,15.81069054651104,0.0
Additional Days,K40,0.92,Roll Sleeve,0.03342454231637809,0.0,0.0
Additional Days,K40,0.92,Shrink Sleeve,3.7395169122948033,2.349725959151705,0.5215268518518518
Additional Days,K40,0.92,Stationery,0.17163306366615316,0.07180021682230442,8.344281944444445
Additional Days,K40,0.92,Tape,0.3114795998037343,0.07335164745571965,3.0720208333333363
Additional Days,K40,0.93,Cards Core,0.7345107768591426,0.45434161544174634,0.35096805555555627
Additional Days,K40,0.93,Dec. Surfaces/others,53.61080591238476,15.81069054651104,0.0
Additional Days,K40,0.93,Roll Sleeve,0.03416631596283287,0.0,0.0
Additional Days,K40,0.93,Shrink Sleeve,3.8557529305784506,2.349725959151705,0.5789649305555563
Additional Days,K40,0.93,Stationery,0.1751772800720075,0.07343694599092632,8.542955324074075
Additional Days,K40,0.93,Tape,0.32451702743223154,0.07337346611052875,3.3280225694444465
Additional Days,K40,0.94,Cards Core,0.7402482548619047,0.45434161544174634,0.4843763888888879
Additional Days,K40,0.94,Dec. Surfaces/others,55.92840714039272,15.81069054651104,0.0
Additional Days,K40,0.94,Roll Sleeve,0.03490575014006614,0.0,0.0
Additional Days,K40,0.94,Shrink Sleeve,3.9775606810529034,2.349725959151705,0.641493981481481
Additional Days,K40,0.94,Stationery,0.17869968828986926,0.07507043652297685,8.741628703703702
Additional Days,K40,0.94,Tape,0.3373210990941342,0.07339528417087382,3.5840243055555523
Additional Days,K40,0.95,Cards Core,0.7459624035405241,0.45434161544174634,0.6177847222222218
Additional Days,K40,0.95,Dec. Surfaces/others,58.63824134202301,15.81069054651104,0.0
Additional Days,K40,0.95,Roll Sleeve,0.035642855898279646,0.0,0.0
Additional Days,K40,0.95,Shrink Sleeve,4.078395480827567,2.349725959151705,0.6743506944444445
Additional Days,K40,0.95,Stationery,0.1822004889868032,0.07670069802151058,8.940302083333332
Additional Days,K40,0.95,Tape,0.3498980244484746,0.07341710163677972,3.840026041666667
Additional Days,K40,0.96,Cards Core,0.805482470485797,0.45434161544174634,1.8478652777777789
Additional Days,K40,0.96,Dec. Surfaces/others,60.706014436500425,15.81069054651104,0.0
Additional Days,K40,0.96,Roll Sleeve,0.036377644218192506,0.0,0.0
Additional Days,K40,0.96,Shrink Sleeve,4.216188046642305,2.349725959151705,0.6882745370370372
Additional Days,K40,0.96,Stationery,0.18567988037549665,0.07832774005165422,9.138975462962962
Additional Days,K40,0.96,Tape,0.3622537947706477,0.07343891850827045,4.096027777777777
Additional Days,K40,0.97,Cards Core,0.8782560435033506,0.45434161544174634,3.4206559027777854
Additional Days,K40,0.97,Dec. Surfaces/others,63.38227546087572,15.81069054651104,9.745370370370456e-05
Additional Days,K40,0.97,Roll Sleeve,0.03711012601158553,0.0,0.0
Additional Days,K40,0.97,Shrink Sleeve,4.388802330051828,2.349725959151705,0.6999957175925927
Additional Days,K40,0.97,Stationery,0.18913805825166974,0.0799515721407924,9.337648842592593
Additional Days,K40,0.97,Tape,0.37439419246899175,0.07346073478536996,4.352029513888888
Additional Days,K40,0.98,Cards Core,0.9472711250886618,0.45434161544174634,4.993446527777765
Additional Days,K40,0.98,Dec. Surfaces/others,68.24174194892868,15.81069054651104,0.01983564814814808
Additional Days,K40,0.98,Roll Sleeve,0.037840312121842634,0.0,0.0
Additional Days,K40,0.98,Shrink Sleeve,4.701733097536138,2.349725959151705,0.7414217592592581
Additional Days,K40,0.98,Stationery,0.19257521603080363,0.08157220377875385,9.536322222222223
Additional Days,K40,0.98,Tape,0.38632480010801373,0.07348255046810315,4.6080312500000025
Additional Days,K40,0.99,Cards Core,1.0128115543134357,0.45434161544174634,6.566237152777771
Additional Days,K40,0.99,Dec. Surfaces/others,77.49266604010666,15.81069054651104,0.05921365740740749
Additional Days,K40,0.99,Roll Sleeve,0.038568213324484735,0.0,0.0
Additional Days,K40,0.99,Shrink Sleeve,5.624094559578097,2.349725959151705,1.1635921296296403
Additional Days,K40,0.99,Stationery,0.19599154478420044,0.08318964441799759,9.734995601851852
Additional Days,K40,0.99,Tape,0.39805100896785306,0.07350436555649398,4.864032986111112
Additional Days,K40,1.0,Cards Core,1.0751332915627922,0.45434161544174634,8.139027777777779
Additional Days,K40,1.0,Dec. Surfaces/others,173.1466362030601,15.81069054651104,10.624884259259261
Additional Days,K40,1.0,Roll Sleeve,0.0392938403277005,0.0,0.0
Additional Days,K40,1.0,Shrink Sleeve,5.88881441327673,2.349725959151705,4.017916666666667
Additional Days,K40,1.0,Stationery,0.1993872332743909,0.08480390347379507,9.933668981481482
Additional Days,K40,1.0,Tape,0.40957802716754976,0.07352618005056666,5.120034722222223
