Line,Product Family,Base Polymer,Base Type,Additional Treatment,Width Material Attri,Thickness Material A,Quantity Good,Run Time Hours,Net Quantity Produced,Product Group,Color Group,Sales Quantity in KG,Net Sales Quantity in KG,Gross Sales,Freight Revenue Subtotal,Total Gross Sales Revenue,Sales Discounts,Term (Cash) Discounts,Claims (Returns),Bonus (Rebates),Net Sales I,Sales Price net per KG,Commissions Expense primary,Commissions Expense secondary,Direct Sales Costs,Net Sales II,Material Costs,Subcontracting,Added Value,Packing Material (pallets only),Packaging Overhead Variable,Energy & Supplies Variable,Contribution Margin I - C,Personnel Direct,Personnel Indirect,Maintenance Fix,Other Fixed Overhead,Corporate Allocated Costs Prod,Contribution Margin II - C,Research & Development,Selling exp. (Condition),"General, & Administrative (Condition)",EBITDA before Allocations,Adjusted EBITDA,Total Depreciation,EBIT,Product,Weight Adjusted EBITDA,Rate,Yield,EBITDA per Hr,EBITDA Rank,EBITDA per Hr Rank
E27,Shrink Sleeve,PET,G10F22,T52,784,50,1600.0,1.056388888888889,1600.0,Shrink Sleeve,GC,1388.6,1388.6,5623.83,0.0,5790.46,-84.36,0.0,0.0,0.0,5706.1,4.10924672331845,0.0,0.0,-279.12,5426.98,2661.54,0.0,3044.56,52.57,1.68,135.32,2575.87,333.92,328.85,20.59,51.53,41.06,1799.92,69.29,181.14,87.33,1462.16,1462.16,226.07,1236.09,PETG-G10F22-T52-GC,1684.7587498199625,1514.5937417828031,1.0,1384.1114909282144,764,764
E27,Shrink Sleeve,PET,G10F22,T52,370,45,6182.5999999999985,3.5480555555555555,6182.5999999999985,Shrink Sleeve,GC,14471.3,14471.3,50368.06,0.0,50625.41,0.0,0.0,0.0,-81.02,50544.39,3.4927332029603417,0.0,0.0,-2182.66,48361.73,30142.57,0.0,20401.82,1794.07,20.82,1145.92,15258.35,2893.11,2859.53,182.83,466.56,349.52,8506.8,722.11,1887.78,910.11,4986.8,4986.8,1933.08,3053.72,PETG-G10F22-T52-GC,2130.5196962263235,1742.5319032333825,1.0,1405.5022312690833,765,765
K18,Dec. Surfaces/others,PVC,153/07,ZZZ,1260,150,10806.0,12.068333333333333,11276.0,2D Coil Coating Metal Uni,WH,10806.0,10806.0,47705.11,0.0,47705.11,0.0,0.0,0.0,0.0,47705.11,4.414687210808808,0.0,0.0,-1153.95,46551.16,17687.25,0.0,30017.86,0.0,102.66,1206.44,27554.81,2007.25,2933.89,1017.38,1140.95,379.24,20076.1,572.51,1590.32,679.59,17233.68,17233.68,249.07,16984.61,PVC-153/07-ZZZ-WH,17233.68,934.3460847949177,0.9583185526782548,1428.0082861483222,766,766
K18,Other Technical,PVC,459/08,ZZZ,1030,215,7996.0,4.7505555555555565,8370.0,Other Technical,BK,14533.09,14533.09,32863.28,0.0,32863.28,0.0,-782.15,0.0,0.0,32081.13,2.207454161503162,0.0,0.0,-1463.51,30617.62,9724.96,3378.08,18978.09,141.34,40.7,816.76,16515.78,2407.93,2209.11,854.76,931.95,269.29,9842.74,563.15,1568.56,913.99,6797.04,6797.04,297.54,6499.5,PVC-459/08-ZZZ-BK,3739.681777240765,1761.8991930768332,0.95531660692951,1430.7884457958132,767,767
K10,Cards Core,PVC,230/18,ZZZ,475,200,1215.0,1.6125,1215.0,Cards Core,WH,3185.0,3185.0,12644.45,0.0,12644.45,0.0,0.0,0.0,0.0,12644.45,3.97,0.0,0.0,-537.21,12107.24,5231.5,0.0,7412.95,140.78,16.83,432.76,6285.37,1058.47,1114.85,337.47,474.62,112.78,3187.18,117.85,556.04,200.31,2312.98,2312.98,167.16,2145.82,PVC-230/18-ZZZ-WH,882.3455886970172,753.4883720930233,1.0,1434.4062015503876,768,768
K18,Cards Overlay,PVC,179/01,SB6,310,140,13208.0,13.166666666666668,14100.0,Cards Coated Overlay,GC,17365.0,17365.0,80155.35,0.0,80155.35,0.0,0.0,0.0,-1215.55,78939.8,4.545914195220272,0.0,0.0,-1046.39,77893.41,35291.57,0.0,43648.23,1997.32,266.09,2056.04,38282.39,5754.85,4806.21,1515.17,2028.7,360.58,23816.88,642.51,3031.58,1092.1,19050.69,19050.69,1143.81,17906.88,PVC-179/01-SB6-GC,14490.153384393896,1070.886075949367,0.9367375886524822,1446.8878481012655,769,769
K18,Cards Overlay,PVC,278/01,SB6,450,100,6208.0,6.640555555555554,6208.0,Cards Coated Overlay,GC,8635.8,8635.8,48673.7,0.0,48673.7,0.0,0.0,0.0,0.0,48673.7,5.636269946038584,-669.03,0.0,-3386.47,45287.23,20364.43,0.0,28309.27,428.0,37.45,1695.78,22761.57,3340.48,4586.48,1206.86,1415.0,230.48,11982.27,319.52,1507.64,543.11,9612.0,9612.0,1125.02,8486.98,PVC-278/01-SB6-GC,6909.758910581533,934.8615410357232,1.0,1447.46925458044,770,770
K40,Shrink Sleeve,PVC,146/19,T05,435,75,35877.0,29.309166666666666,38084.3,Capsule (TDO),WH,44200.8,44200.8,163265.97,0.0,163265.97,0.0,0.0,0.0,-3265.32,160000.65,3.6198586903404464,0.0,0.0,-6933.61,153067.04,66869.05,0.0,93131.6,1455.27,46.22,4398.72,80297.78,8483.17,8618.84,3134.04,4510.68,1226.56,54324.49,2205.62,5766.0,2779.8,43573.07,43573.07,2810.77,40762.3,PVC-146/19-T05-WH,35367.48276931639,1299.398936623923,0.942041733732798,1486.6703818486822,771,771
K10,Cards Core,PVC,219/08,ZZZ,440,170,2529.0,3.921666666666667,2829.0,Cards Core,WH,2200.0,2200.0,13442.0,0.0,13442.0,0.0,0.0,0.0,0.0,13442.0,6.11,0.0,0.0,-305.4,13136.6,3726.1,0.0,9715.9,54.54,13.86,351.26,8990.84,786.36,947.62,288.61,415.26,102.48,6450.51,81.4,384.08,138.36,5846.67,5846.67,194.7,5651.97,PVC-219/08-ZZZ-WH,6721.012922727273,721.3769655758606,0.8939554612937434,1490.8635784105395,772,772
K10,Cards Core,PVC,230/18,ZZZ,310,440,2405.0,2.8272222222222223,3485.0,Cards Core,OP,2100.0,2100.0,9744.0,0.0,10584.0,0.0,0.0,0.0,-147.0,10437.0,4.97,0.0,0.0,-141.62,10295.38,3568.18,0.0,6868.82,219.83,8.5,197.05,6301.82,455.59,567.64,165.01,245.28,56.28,4812.02,77.7,366.62,132.07,4235.63,4235.63,114.9,4120.73,PVC-230/18-ZZZ-OP,4850.804833333334,1232.6586755747692,0.6901004304160688,1498.1595598349381,773,773
K18,Construction,PVC,202/14,ZZZ,600,400,22309.300000000007,14.308611111111114,23041.300000000007,Construction,OP,20723.9,20723.9,57606.15,0.0,57606.15,0.0,-817.53,0.0,-899.29,55889.33,2.6968538740295016,0.0,0.0,-2772.59,53116.74,15564.91,0.0,40324.42,255.33,69.43,1281.49,35945.58,3594.09,3589.15,1321.78,1473.76,422.53,25544.27,766.78,1786.0,1303.33,21688.16,21688.16,457.75,21230.41,PVC-202/14-ZZZ-OP,23347.326897350402,1610.3100308671935,0.9682309591906708,1515.7418027217484,774,774
K18,Cards Overlay,PVC,278/01,SB6,485,50,1865.0,2.4913888888888893,1865.0,Cards Coated Overlay,GC,1670.8,1670.8,15402.22,0.0,15402.22,0.0,0.0,0.0,0.0,15402.22,9.21847019391908,-539.08,0.0,-923.55,14478.67,4916.98,0.0,10485.24,218.17,11.63,660.79,8671.1,1600.34,1738.79,423.41,587.45,59.04,4262.07,61.82,291.69,105.08,3803.48,3803.48,562.13,3241.35,PVC-278/01-SB6-GC,4245.565118506105,748.5784368379974,1.0,1526.6504627048723,775,775
K18,Cards Overlay,PVC,278/01,ZZZ,293,80,2245.0,2.4375,2245.0,Cards Uncoated Overlay,GC,2050.0,2050.0,10168.0,0.0,10168.0,0.0,-242.0,0.0,0.0,9926.0,4.841951219512196,0.0,0.0,-338.87,9587.13,3657.38,0.0,6268.62,64.09,6.67,186.7,5672.29,496.55,477.08,137.0,210.03,43.69,4307.94,75.85,357.89,128.92,3745.28,3745.28,82.54,3662.74,PVC-278/01-ZZZ-GC,4101.538341463415,921.025641025641,1.0,1536.5251282051286,776,776
K18,Construction,PVC,202/14,ZZZ,600,600,23484.4,15.673055555555553,25731.4,Construction,OP,27074.3,27074.3,75739.04,0.0,75739.04,0.0,-1761.81,0.0,-1952.54,72024.69,2.660260468414696,0.0,0.0,-3412.51,68612.18,20474.97,0.0,51549.72,347.09,197.59,2159.03,45433.5,5899.97,5133.38,2137.95,2317.38,701.96,29242.86,1001.75,2333.27,1702.7,24205.14,24205.14,664.7,23540.44,PVC-202/14-ZZZ-OP,20995.67448894339,1641.7602750651333,0.9126747864476864,1544.379136167875,777,777
K18,Cards Core,PVC,230/58,ZZZ,1050,400,10144.0,14.525000000000002,14504.0,Cards Core,WH,9344.0,6175.0,50466.25,0.0,50466.25,0.0,0.0,-15845.0,0.0,34621.25,5.60668016194332,0.0,0.0,-1579.18,33042.07,6466.16,0.0,28155.09,124.47,6.78,166.47,26278.19,972.35,477.61,152.57,249.96,26.19,24399.51,228.48,1078.03,388.35,22704.65,22704.65,145.33,22559.32,PVC-230/58-ZZZ-WH,37298.13272874494,998.5542168674697,0.6993932708218422,1563.142857142857,778,778
K18,Cards Overlay,PVC,278/01,SB6,520,80,2017.0,2.0925,2317.0,Cards Coated Overlay,GC,2917.0,2917.0,17514.45,0.0,17514.45,0.0,0.0,0.0,-134.19,17380.26,5.958265341103875,0.0,0.0,-161.24,17219.02,7880.48,0.0,9499.78,224.11,78.48,654.93,8381.02,2081.81,1093.63,472.03,562.39,88.81,4082.35,107.93,509.25,183.45,3281.72,3281.72,401.79,2879.93,PVC-278/01-SB6-GC,2269.190689064107,1107.2879330943842,0.8705222270176953,1568.3249701314214,779,779
K18,Cards Overlay,PVC,278/30,SB5,520,102,21488.0,28.331944444444453,24008.0,Cards Coated Overlay,TP,16124.5,16124.5,119455.39,0.0,119455.39,0.0,0.0,0.0,0.0,119455.39,7.408315916772612,0.0,0.0,-2506.19,116949.2,48094.48,0.0,71360.91,676.83,63.2,2507.83,65606.86,5332.92,6839.03,1753.13,2291.08,365.63,49025.07,596.62,2815.03,1014.07,44599.35,44599.35,1603.47,42995.88,PVC-278/30-SB5-TP,59434.452714812855,847.3827148389627,0.895034988337221,1574.1718711701553,780,780
K18,Cards Core,PVC,223/01,ZZZ,620,315,15343.0,14.165,21031.0,Cards Core,WH,17627.0,17627.0,100650.17,0.0,100650.17,0.0,0.0,0.0,-1233.89,99416.28,5.64,0.0,0.0,-651.32,98764.96,54906.25,0.0,44510.03,3277.35,65.44,1527.32,38988.6,3553.36,4209.66,1237.68,1835.57,433.33,27719.0,652.2,3077.33,1108.57,22880.9,22880.9,875.78,22005.12,PVC-223/01-ZZZ-WH,19916.1314290577,1484.7158489234027,0.7295421045123864,1615.3123896929053,781,781
K18,Other Technical,PVC,459/01,ZZZ,265,400,8216.0,4.326388888888889,8496.0,Other Technical,BK,9390.2,9390.2,19017.48,0.0,19017.48,0.0,0.0,0.0,0.0,19017.48,2.0252475985602008,0.0,0.0,-453.81,18563.67,4306.49,0.0,14710.99,160.67,21.9,499.15,13575.46,1996.09,1328.25,497.57,634.75,128.06,8990.74,363.87,1013.47,590.56,7022.84,7022.84,333.19,6689.65,PVC-459/01-ZZZ-BK,6144.667146599646,1963.7624398073833,0.9670433145009416,1623.2567576243978,782,782
K18,Construction,PVC,202/14,ZZZ,1000,600,28225.7,16.205555555555556,29972.7,Construction,OP,28171.1,28171.1,77258.9,0.0,77258.9,0.0,-1720.81,0.0,-1999.14,73538.95,2.610439421960804,0.0,0.0,-2202.17,71336.78,21230.87,0.0,52308.08,409.45,101.1,2048.74,47546.62,5350.27,5541.04,2058.16,2276.06,676.63,31644.46,1042.34,2427.8,1771.68,26402.64,26402.64,669.38,25733.26,PVC-202/14-ZZZ-OP,26453.812447792247,1849.5323962975658,0.9417136260663872,1629.2338704148096,783,783
K18,Cards Core,PVC,419/58,ZZZ,600,310,3589.0,2.23,3589.0,Cards Core,WH,8384.0,8384.0,22307.6,0.0,22307.6,0.0,0.0,0.0,0.0,22307.6,2.6607347328244275,0.0,0.0,-761.72,21545.88,8715.74,0.0,13591.86,293.17,30.14,721.83,11785.0,2244.6,1916.34,630.26,850.93,187.79,5955.08,310.21,1463.68,527.27,3653.92,3653.92,336.87,3317.05,PVC-419/58-ZZZ-WH,1564.160171755725,1609.4170403587445,1.0,1638.5291479820628,784,784
E27,Shrink Sleeve,PET,G10F22,T60,640,40,16347.915,10.918333333333333,17022.915,Shrink Sleeve,GC,22038.9,22038.9,87078.14,0.0,87078.14,-443.34,0.0,0.0,0.0,86634.8,3.930994741116844,0.0,0.0,-1613.81,85020.99,45557.39,0.0,41077.41,2834.34,398.4,1882.24,34348.62,4803.53,4148.18,386.59,1020.7,555.16,23434.46,1099.73,2874.97,1386.03,18073.73,18073.73,2953.85,15119.88,PETG-G10F22-T60-GC,13406.649232627307,1559.1129598534576,0.9603475667945236,1655.3561288352923,785,785
K18,Cards Overlay,PVC,278/01,ZZZ,340,50,8821.0,12.900277777777779,9125.0,Cards Uncoated Overlay,GC,8244.5,8244.5,50373.92,0.0,50373.92,0.0,0.0,0.0,0.0,50373.92,6.11000303232458,-1763.09,0.0,-4498.74,45875.18,12885.53,0.0,37488.39,264.55,38.63,1037.73,31648.74,2778.97,2598.05,772.67,1159.4,242.78,24096.87,305.06,1439.32,518.5,21833.99,21833.99,592.47,21241.52,PVC-278/01-ZZZ-GC,23360.740589483907,707.3491096229621,0.9666849315068492,1692.520919015525,786,786
K10,Cards Core,PVC,230/18,ZZZ,300,320,2488.0,2.050277777777778,2808.0,Cards Core,BK,2819.0,2819.0,11980.75,0.0,11980.75,0.0,0.0,0.0,0.0,11980.75,4.25,-419.33,0.0,-1390.14,10590.61,4307.39,0.0,7673.36,112.75,9.03,214.7,5946.74,574.74,563.91,162.59,238.08,54.29,4353.13,104.3,492.14,177.29,3579.4,3579.4,86.37,3493.03,PVC-230/18-ZZZ-BK,3159.11571479248,1369.570518899878,0.886039886039886,1745.8122205663187,787,787
K18,Construction,PVC,202/14,ZZZ,500,500,34897.5,20.82527777777778,35962.5,Construction,OP,34898.5,34898.5,98350.54,0.0,98350.54,0.0,-2034.72,0.0,-2241.33,94074.49,2.695659985386192,0.0,0.0,-6170.3,87904.19,26354.18,0.0,67720.31,462.43,102.41,1831.95,59153.22,5470.65,5208.08,1934.06,2157.05,602.66,43780.72,1291.24,3007.55,2194.76,37287.17,37287.17,700.24,36586.93,PVC-202/14-ZZZ-OP,37286.10155379171,1726.8677221859116,0.9703858185610009,1790.4764775713272,788,788
K18,Construction,PVC,202/14,ZZZ,1000,750,4658.5,2.763611111111111,5443.5,Construction,OP,4573.5,4573.5,14286.59,0.0,14286.59,0.0,0.0,0.0,-357.17,13929.42,3.045680551000328,0.0,0.0,-1868.21,12061.21,3417.92,0.0,10511.5,120.84,16.49,280.18,8225.78,803.93,808.48,291.53,328.7,92.34,5900.8,169.22,394.14,287.63,5049.81,5049.81,104.28,4945.53,PVC-202/14-ZZZ-OP,5143.662377828797,1969.705498040004,0.8557913107375771,1827.2505779475323,789,789
K18,Cards Overlay,PVC,179/01,ZZZ,349,120,2444.0,2.813055555555556,2774.0,Cards Uncoated Overlay,GC,2250.0,2250.0,11632.68,0.0,11632.68,0.0,0.0,0.0,0.0,11632.68,5.1700800000000005,0.0,0.0,0.0,11632.68,3541.54,0.0,8091.14,101.7,11.09,269.41,7708.94,668.77,704.03,209.64,298.4,69.64,5758.46,83.25,392.81,141.5,5140.9,5140.9,106.77,5034.13,PVC-179/01-ZZZ-GC,5584.159822222222,986.1163227016884,0.8810382119682768,1827.5145650241925,790,790
K18,Construction,PVC,202/14,ZZZ,600,500,63820.9,37.431944444444454,65325.9,Construction,OP,65976.5,65976.5,183680.63,0.0,183680.63,0.0,-4994.2,0.0,-5561.11,173125.32,2.6240452282252016,0.0,0.0,-6644.21,166481.11,49780.13,0.0,123345.19,1016.56,199.34,3803.05,111682.03,10860.06,10551.12,3940.69,4375.88,1250.44,80703.84,2441.15,5685.83,4149.27,68427.59,68427.59,1378.82,67048.77,PVC-202/14-ZZZ-OP,66191.9074008321,1745.191198842343,0.9769616645159118,1828.0533115654334,791,791
K18,Cards Overlay,PVC,278/01,ZZZ,1020,80,4518.0,6.711666666666668,4848.0,Cards Uncoated Overlay,TP,4520.2,4520.2,24896.26,0.0,24896.26,0.0,0.0,0.0,0.0,24896.26,5.507778416884209,0.0,0.0,-1100.79,23795.47,6867.78,0.0,18028.48,414.16,77.74,338.0,16097.79,801.92,810.95,314.26,355.01,109.88,13705.77,167.25,789.13,284.28,12465.11,12465.11,88.06,12377.05,PVC-278/01-ZZZ-TP,12459.043179505334,722.3243109014154,0.9319306930693071,1857.2301961758133,792,792
K18,Construction,PVC,202/14,ZZZ,733,500,46684.1,24.628888888888888,48893.1,Construction,OP,42953.5,42953.5,121075.74,0.0,121075.74,0.0,-2421.5,0.0,-2663.65,115990.59,2.70037575517711,0.0,0.0,-9373.97,106616.62,32522.05,0.0,83468.54,726.52,124.11,1940.49,71303.45,6314.89,5821.26,2121.52,2399.01,636.99,54009.78,1589.28,3701.74,2701.32,46017.44,46017.44,828.0,45189.44,PVC-202/14-ZZZ-OP,50014.14950362602,1985.1930885139398,0.954819800748981,1868.4334566453128,793,793
K18,Cards Overlay,PVC,179/01,ZZZ,349,110,2432.0,2.853333333333333,2432.0,Cards Uncoated Overlay,GC,2250.0,2250.0,11632.68,0.0,11632.68,0.0,0.0,0.0,0.0,11632.68,5.1700800000000005,0.0,0.0,0.0,11632.68,3541.54,0.0,8091.14,101.7,9.86,239.7,7739.88,616.81,629.57,183.26,269.25,59.73,5981.26,83.25,392.81,141.5,5363.7,5363.7,100.54,5263.16,PVC-179/01-ZZZ-GC,5797.5637333333325,852.3364485981309,1.0,1879.801401869159,794,794
E27,Shrink Sleeve,PET,G10F22,T38,650,45,7511.1,4.701111111111112,7511.1,Shrink Sleeve,GC,9697.9,9697.9,37239.94,0.0,37811.62,0.0,0.0,0.0,0.0,37811.62,3.8989492570556514,0.0,0.0,-1565.11,36246.51,19546.75,0.0,18264.87,512.41,10.98,732.6,15443.77,1890.37,1580.74,117.15,296.7,231.94,11326.87,483.92,1265.09,609.9,8967.96,8967.96,1237.32,7730.64,PETG-G10F22-T38-GC,6945.755715773518,1597.7286693453086,1.0,1907.625620420704,795,795
K18,Dec. Surfaces/others,PVC,252/05,ZZZ,300,150,8791.0,7.6525,10423.0,2D Uni,WH,8610.1,8610.1,33868.8,0.0,33868.8,0.0,0.0,0.0,0.0,33868.8,3.9336128500249705,0.0,0.0,-620.74,33248.06,12090.91,0.0,21777.89,169.06,7.02,474.38,20506.69,1175.84,1038.14,425.23,561.9,178.37,17127.21,456.16,1267.15,541.49,14862.41,14862.41,372.95,14489.46,PVC-252/05-ZZZ-WH,15174.672339461797,1362.0385494936295,0.8434231986951933,1942.1639986932373,796,796
K18,Construction,PVC,202/14,ZZZ,1000,500,70269.0,39.86611111111112,71939.0,Construction,OP,70207.0,70207.0,193346.82,0.0,193346.82,0.0,-6519.37,0.0,-7304.63,179522.82,2.5570501516942756,0.0,0.0,-2605.1,176917.72,53028.34,0.0,126494.48,987.85,175.61,3411.69,119314.23,10294.54,9449.17,3614.65,3980.23,1121.31,90854.33,2597.66,6050.43,4415.33,77790.91,77790.91,1293.96,76496.95,PVC-202/14-ZZZ-OP,77859.6073723418,1804.51511308686,0.9767858880440372,1951.3041987764602,797,797
K18,Construction,PVC,202/14,ZZZ,700,400,5261.3,3.8416666666666655,7259.3,Construction,OP,5282.3,5282.3,17049.04,0.0,17049.04,0.0,0.0,0.0,0.0,17049.04,3.22757889555686,0.0,0.0,-834.21,16214.83,3979.18,0.0,13069.86,120.29,22.39,397.66,11695.31,1063.89,1124.39,402.6,453.94,131.12,8519.37,195.46,455.23,332.2,7536.48,7536.48,137.64,7398.84,PVC-202/14-ZZZ-OP,7506.518415084339,1889.6225596529289,0.7247668507982863,1961.7735357917568,798,798
K10,Cards Core,PVC,230/18,H140,604,100,26452.0,56.992777777777775,31855.0,Cards Core,OP,22995.0,22995.0,283732.95,0.0,283732.95,0.0,0.0,0.0,0.0,283732.95,12.338897586431832,0.0,0.0,-1730.34,282002.61,89188.79,0.0,194544.16,682.5,162.58,9435.08,182533.66,18417.93,25750.06,6632.57,8131.64,1189.84,122411.62,850.82,4014.48,1446.17,116100.15,116100.15,7392.78,108707.37,PVC-230/18-H140-OP,133554.30170906713,558.9304687728463,0.8303876942395229,2037.1028492888966,799,799
E27,Shrink Sleeve,PET,G10F22,T52,600,60,3669.836,2.184444444444445,3669.836,Shrink Sleeve,GC,7280.7,7280.7,27420.0,0.0,27420.0,0.0,0.0,-626.0,0.0,26794.0,3.680140645817023,0.0,0.0,-581.8,26212.2,15289.56,0.0,11504.44,766.52,9.24,574.05,9572.83,1454.42,1340.37,90.44,230.99,178.02,6278.59,363.3,949.77,457.88,4507.64,4507.64,967.27,3540.37,PETG-G10F22-T52-GC,2272.0754250333075,1679.9859613428275,1.0,2063.5178026449644,800,800
E27,Shrink Sleeve,PET,G10F22,T52,835,50,11087.218,6.6483333333333325,11087.218,Shrink Sleeve,GC,20922.5,20922.5,73228.75,0.0,75111.79,0.0,0.0,0.0,-1883.04,73228.75,3.5,0.0,0.0,-1086.38,72142.37,42904.28,0.0,30324.47,1300.05,16.43,1421.73,26499.88,3704.09,2731.15,224.79,565.12,460.58,18814.15,1044.03,2729.34,1315.82,13724.96,13724.96,2398.79,11326.17,PETG-G10F22-T52-GC,7273.109024317362,1667.6687891702186,1.0,2064.421158185009,801,801
K10,Cards Core,PVC,230/18,ZZZ,320,320,805.0,1.1522222222222225,1855.0,Cards Core,OP,707.0,707.0,5656.0,0.0,5656.0,0.0,0.0,0.0,0.0,5656.0,8.0,0.0,0.0,-105.67,5550.33,1985.89,0.0,3670.11,17.58,4.31,103.69,3438.86,229.69,292.16,87.98,126.39,30.71,2671.93,26.16,123.43,44.46,2477.88,2477.88,58.27,2419.61,PVC-230/18-ZZZ-OP,2821.348514851485,1609.9324975891996,0.4339622641509434,2150.522661523626,802,802
K18,Cards Overlay,PVC,278/01,SB6,436,80,2259.0,2.2975,2259.0,Cards Coated Overlay,GC,6677.4,6677.4,40715.39,0.0,40715.39,0.0,0.0,-87.18,0.0,40628.21,6.084435558750412,0.0,0.0,-1502.57,39125.64,19790.63,0.0,20837.58,238.67,47.98,1570.67,17477.69,3677.41,4377.06,1018.25,1342.0,246.56,6816.41,247.06,1165.75,419.94,4983.66,4983.66,1177.77,3805.89,PVC-278/01-SB6-GC,1685.998733039806,983.2426550598476,1.0,2169.16648531012,803,803
K10,Cards Core,PVC,230/18,H140,442,100,515.0,0.9388888888888888,515.0,Cards Core,OP,697.8,697.8,7986.44,0.0,7986.44,0.0,0.0,0.0,0.0,7986.44,11.445170535970194,0.0,0.0,-164.0,7822.44,2907.37,0.0,5079.07,123.07,7.48,330.62,4453.9,582.39,913.15,249.21,287.45,54.66,2367.04,25.82,121.82,43.88,2175.52,2175.52,241.85,1933.67,PVC-230/18-H140-OP,1605.6073373459444,548.5207100591716,1.0,2317.1218934911244,804,804
E26,Shrink Sleeve,PET,G10F12,T15,940,75,7729.675,7.653888888888888,8299.675000000001,Capsule (TDO),GC,17627.4,17627.4,87332.69,0.0,87332.69,0.0,-873.33,0.0,0.0,86459.36,4.904827711403837,0.0,0.0,-2337.69,84121.67,46759.63,0.0,39699.73,2208.06,37.89,2309.19,32806.9,3513.29,3704.72,719.73,1625.0,571.81,22672.35,879.61,2299.5,1108.59,18384.65,18384.65,2363.49,16021.16,PETG-G10F12-T15-GC,8061.731706817229,1084.3735936706103,0.9313226120299891,2402.0011613558827,805,805
E27,Shrink Sleeve,PET,G10F22,T52,500,45,2915.4,1.9647222222222225,2915.4,Shrink Sleeve,GC,12274.5,12274.5,42959.58,0.0,42959.58,0.0,0.0,0.0,-691.91,42267.67,3.4435349708745773,-696.36,0.0,-2191.77,40075.9,25115.13,0.0,17152.54,882.84,11.19,936.26,13130.48,2308.63,2171.27,139.62,355.8,288.08,7867.08,612.5,1601.21,771.94,4881.43,4881.43,1564.01,3317.42,PETG-G10F22-T52-GC,1159.4216482952465,1483.8738866110562,1.0,2484.539516471087,806,806
K17,Tape,PVC,240/15,ZZZ,100,40,5708.0,6.054722222222222,6798.0,Tape,TP,5606.5,5606.5,33664.9,0.0,33664.9,0.0,0.0,0.0,0.0,33664.9,6.004619637920271,0.0,0.0,-357.51,33307.39,11348.22,0.0,22316.68,73.98,4.2,845.03,21035.96,1723.33,1318.84,613.86,751.68,158.63,16469.62,207.44,483.17,352.59,15426.42,15426.42,520.63,14905.79,PVC-240/15-ZZZ-TP,15705.699698564165,1122.7600128458043,0.8396587231538688,2547.8328210304167,807,807
E27,Shrink Sleeve,PET,G10F22,T52,785,45,9302.429999999997,5.261944444444444,9302.429999999997,Shrink Sleeve,GC,12028.2,12028.2,48834.49,0.0,50879.28,0.0,0.0,0.0,0.0,50879.28,4.229999501172245,0.0,0.0,-864.98,50014.3,25812.44,0.0,25066.84,567.69,355.41,1121.35,22157.41,2555.39,1786.43,238.18,648.85,315.72,16612.84,600.21,1569.08,756.45,13687.1,13687.1,1556.04,12131.06,PETG-G10F22-T52-GC,10585.398451389232,1767.8692920867866,1.0,2601.1487092857524,808,808
E27,Shrink Sleeve,PET,G10F22,T52,415,45,2640.0,1.7719444444444443,2640.0,Shrink Sleeve,GC,5442.9,5442.9,22322.24,0.0,22561.43,-68.34,0.0,0.0,0.0,22493.09,4.132556174098366,-620.62,0.0,-906.12,21586.97,11143.58,0.0,11349.51,800.44,80.32,514.53,9048.1,1347.15,1253.62,111.31,202.72,158.44,5974.86,271.6,710.02,342.3,4650.94,4650.94,933.31,3717.63,PETG-G10F22-T52-GC,2255.871245108306,1489.8886972879764,1.0,2624.7662643047493,809,809
K10,Cards Core,PVC,230/18,ZZZ,320,230,3985.0,4.84,5255.0,Cards Core,OP,3520.0,3520.0,28160.0,0.0,28160.0,0.0,0.0,0.0,0.0,28160.0,8.0,0.0,0.0,-485.73,27674.27,9887.87,0.0,18272.13,87.58,19.68,469.13,17210.01,1053.32,1331.04,397.37,575.33,137.67,13715.28,130.24,614.52,221.37,12749.15,12749.15,266.23,12482.92,PVC-230/18-ZZZ-OP,14433.341690340909,1085.7438016528927,0.7583254043767841,2634.121900826446,810,810
E27,Shrink Sleeve,PET,G10F22,T52,915,50,3259.896,1.8733333333333333,3259.896,Shrink Sleeve,GC,9699.8,9699.8,33949.3,0.0,34451.74,0.0,0.0,0.0,-872.98,33578.76,3.4617992123548937,0.0,0.0,-1517.14,32061.62,19340.26,0.0,14238.5,582.25,8.65,726.3,11404.16,1870.05,1484.96,114.08,286.34,231.73,7417.0,484.02,1265.34,610.01,5057.63,5057.63,1222.89,3834.74,PETG-G10F22-T52-GC,1699.7616246190646,1740.1580071174374,1.0,2699.8024911032026,811,811
K18,Cards Overlay,PVC,278/01,SB6,530,40,594.0,0.8286111111111112,594.0,Cards Coated Overlay,GC,573.5,573.5,6664.07,0.0,6664.07,0.0,0.0,0.0,0.0,6664.07,11.62,0.0,0.0,-271.19,6392.88,1948.44,0.0,4715.63,163.27,5.45,259.77,4015.95,480.41,711.37,186.33,204.76,32.38,2400.7,21.22,100.12,36.07,2243.29,2243.29,179.88,2063.41,PVC-278/01-SB6-GC,2323.4773496076723,716.8622192423734,1.0,2707.289306067717,812,812
